_id,id,opportunity_type,name,activity_type,location,months_duration,start_registration,end_registration,mitra_id,mitra_name,mitra_brand_name,logo,published_time,credits_count,location_kotakab_code,participants_count,certified,start_duration,end_duration
666005eb810f0dd333eef2f2,60636725-0494-11ef-9e17-0a54edb93563,MSIB,Full-stack Developer,WFO,Kota Yogyakarta,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,4afed716-68b7-48d4-bddb-6fa73a3433bc,Dinas Lingkungan Hidup dan Kehutanan Daerah Istimewa Yogyakarta,DLHK DIY,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_3db63c36-b253-44e6-a1bd-58c357a43926.png,2024-06-10T13:05:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef2f3,90665e71-0490-11ef-bb7f-6ac06bc5928b,MSIB,Staf Manajemen,WFO,Kota Yogyakarta,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,4afed716-68b7-48d4-bddb-6fa73a3433bc,Dinas Lingkungan Hidup dan Kehutanan Daerah Istimewa Yogyakarta,DLHK DIY,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_3db63c36-b253-44e6-a1bd-58c357a43926.png,2024-06-10T13:05:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef2f4,190c81c5-048a-11ef-9e17-0a54edb93563,MSIB,Layanan Publik,WFO,Kota Yogyakarta,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,4afed716-68b7-48d4-bddb-6fa73a3433bc,Dinas Lingkungan Hidup dan Kehutanan Daerah Istimewa Yogyakarta,DLHK DIY,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_3db63c36-b253-44e6-a1bd-58c357a43926.png,2024-06-10T13:05:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef2f5,ecde7bfd-046b-11ef-a051-e22fd7765666,MSIB,Pustakawan,WFO,Kota Yogyakarta,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,4afed716-68b7-48d4-bddb-6fa73a3433bc,Dinas Lingkungan Hidup dan Kehutanan Daerah Istimewa Yogyakarta,DLHK DIY,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_3db63c36-b253-44e6-a1bd-58c357a43926.png,2024-06-10T13:05:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef2f6,f2b8c752-04a0-11ef-8394-36f764739585,MSIB,Library Quality Analysis Staff and Integrated Public Services,WFO,Kota Yogyakarta,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,4afed716-68b7-48d4-bddb-6fa73a3433bc,Dinas Lingkungan Hidup dan Kehutanan Daerah Istimewa Yogyakarta,DLHK DIY,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_3db63c36-b253-44e6-a1bd-58c357a43926.png,2024-06-10T13:05:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef2f7,1b162247-048d-11ef-bb03-ceeddaa1b367,MSIB,Pengelola Arsip,WFO,Kota Yogyakarta,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,4afed716-68b7-48d4-bddb-6fa73a3433bc,Dinas Lingkungan Hidup dan Kehutanan Daerah Istimewa Yogyakarta,DLHK DIY,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_3db63c36-b253-44e6-a1bd-58c357a43926.png,2024-06-10T13:05:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef2f8,7db61812-03ce-11ef-8839-36f764739585,MSIB,Front Office,WFO,Kab. Cianjur,4,2024-05-02T00:00:00Z,2024-06-10T00:00:00Z,80e7fcde-3b3b-450c-b907-b664550e97e5,PT Central Makmur Mandiri,Grand Aston Puncak Hotel &Camp; Resort,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_ba2de682-2faa-4a8b-acd2-7210cda4d02f.png,2024-06-10T08:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef2f9,f3de013a-0b9f-11ef-9e93-9e11f0aae416,MSIB,F&B Service,WFO,Kab. Cianjur,4,2024-05-02T00:00:00Z,2024-06-10T00:00:00Z,80e7fcde-3b3b-450c-b907-b664550e97e5,PT Central Makmur Mandiri,Grand Aston Puncak Hotel &Camp; Resort,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_ba2de682-2faa-4a8b-acd2-7210cda4d02f.png,2024-06-10T08:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef2fa,e54904e3-0ba1-11ef-9d42-ea66e796ff24,MSIB,F&B Product,WFO,Kab. Cianjur,4,2024-05-02T00:00:00Z,2024-06-10T00:00:00Z,80e7fcde-3b3b-450c-b907-b664550e97e5,PT Central Makmur Mandiri,Grand Aston Puncak Hotel &Camp; Resort,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_ba2de682-2faa-4a8b-acd2-7210cda4d02f.png,2024-06-10T08:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef2fb,9a6a0db3-fde0-11ee-865e-fae64678b8c1,MSIB,Editor Vidio,WFO,Kota Makassar,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,d391d5b2-22ae-4ed2-be87-3139125b6c96,Lembaga Layanan Pendidikan Tinggi Wilayah IX,LLDIKTI IX,,2024-06-10T00:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef2fc,05d2701e-f179-11ee-af0a-42786e9b30fb,MSIB,Frontend Programmer,WFO,Kota Makassar,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,d391d5b2-22ae-4ed2-be87-3139125b6c96,Lembaga Layanan Pendidikan Tinggi Wilayah IX,LLDIKTI IX,,2024-06-10T00:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef2fd,9b0e5240-fb8a-11ee-a84a-72d99f96bee5,MSIB,Full Stack Programmer,WFO,Kota Makassar,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,d391d5b2-22ae-4ed2-be87-3139125b6c96,Lembaga Layanan Pendidikan Tinggi Wilayah IX,LLDIKTI IX,,2024-06-10T00:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef2fe,576dd55b-fde1-11ee-8a41-f67d68bd6616,MSIB,Fotografi &Videografi,WFO,Kota Makassar,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,d391d5b2-22ae-4ed2-be87-3139125b6c96,Lembaga Layanan Pendidikan Tinggi Wilayah IX,LLDIKTI IX,,2024-06-10T00:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef2ff,fc9aeb30-fddf-11ee-8a41-f67d68bd6616,MSIB,Desain Grafis,WFO,Kota Makassar,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,d391d5b2-22ae-4ed2-be87-3139125b6c96,Lembaga Layanan Pendidikan Tinggi Wilayah IX,LLDIKTI IX,,2024-06-10T00:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef300,17fa594c-fb88-11ee-82ee-42fdda477ac9,MSIB,Backend Programmer,WFO,Kota Makassar,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,d391d5b2-22ae-4ed2-be87-3139125b6c96,Lembaga Layanan Pendidikan Tinggi Wilayah IX,LLDIKTI IX,,2024-06-10T00:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef301,f678c58e-fddd-11ee-8a41-f67d68bd6616,MSIB,Manajeman Layanan dan Jasa Kearsipan,WFO,Kota Makassar,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,d391d5b2-22ae-4ed2-be87-3139125b6c96,Lembaga Layanan Pendidikan Tinggi Wilayah IX,LLDIKTI IX,,2024-06-10T00:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef302,0398a72c-0705-11ef-87a3-36f764739585,MSIB,Mobile Programmer,WFO,Kota Makassar,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,d391d5b2-22ae-4ed2-be87-3139125b6c96,Lembaga Layanan Pendidikan Tinggi Wilayah IX,LLDIKTI IX,,2024-06-10T00:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef303,0a41733e-fde2-11ee-8a41-f67d68bd6616,MSIB,Sosial Media Specialist,WFO,Kota Makassar,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,d391d5b2-22ae-4ed2-be87-3139125b6c96,Lembaga Layanan Pendidikan Tinggi Wilayah IX,LLDIKTI IX,,2024-06-10T00:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef304,3b45f3fc-fc55-11ee-877d-ee833f3bb5c3,MSIB,UI/UX,WFO,Kota Makassar,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,d391d5b2-22ae-4ed2-be87-3139125b6c96,Lembaga Layanan Pendidikan Tinggi Wilayah IX,LLDIKTI IX,,2024-06-10T00:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef305,0385ca9b-0142-11ef-9733-ca7bef2c0196,MSIB,Fullstack Programmer,WFO,Kota Jakarta Pusat,4,2024-05-13T00:00:00Z,2024-06-10T00:00:00Z,bbc6c38e-d833-4b5c-b914-1f171dc7319b,PT Digital Nusantara Sinergi,PT. Digital Nusantara Sinergi,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_b6af175a-e889-4af0-857c-8733ffb76c48.jpg,2024-06-03T12:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef306,7954f5b3-013d-11ef-ba24-e26d212b611d,MSIB,Business Development,WFO,Kota Jakarta Pusat,4,2024-05-13T00:00:00Z,2024-06-10T00:00:00Z,bbc6c38e-d833-4b5c-b914-1f171dc7319b,PT Digital Nusantara Sinergi,PT. Digital Nusantara Sinergi,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_b6af175a-e889-4af0-857c-8733ffb76c48.jpg,2024-06-03T12:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef307,34f0714d-04aa-11ef-9b3e-022ae5f04a49,MSIB,Front Office,WFO,Kab. Badung,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,cc1187c6-3646-4d93-a9a8-271a8ea3213d,PT Secana Beach Town Berawa,Secana Beachtown,,2024-06-01T09:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef308,4fe74b5a-04ae-11ef-9e17-0a54edb93563,MSIB,Engineering,WFO,Kab. Badung,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,cc1187c6-3646-4d93-a9a8-271a8ea3213d,PT Secana Beach Town Berawa,Secana Beachtown,,2024-06-01T09:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef309,e7e88326-02b4-11ef-829a-72f05e45eff5,MSIB,Sales Executive,WFO,Kota Batu,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,8d21af35-e30f-47cc-bff0-eaa529973ccb,PT Goldenindo Lestari,Aston Inn Batu,,2024-06-01T00:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef30a,de79cfef-02b1-11ef-98a1-c2fa75b94ea6,MSIB,IT Hotel,WFO,Kota Batu,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,8d21af35-e30f-47cc-bff0-eaa529973ccb,PT Goldenindo Lestari,Aston Inn Batu,,2024-06-01T00:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef30b,f1e18719-02bd-11ef-bb7f-6ac06bc5928b,MSIB,Engineer Supervisor,WFO,Kota Batu,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,8d21af35-e30f-47cc-bff0-eaa529973ccb,PT Goldenindo Lestari,Aston Inn Batu,,2024-06-01T00:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef30c,0f659da2-02b8-11ef-856e-c6ba3e43bfc1,MSIB,FB Captain / Supervisor,WFO,Kota Batu,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,8d21af35-e30f-47cc-bff0-eaa529973ccb,PT Goldenindo Lestari,Aston Inn Batu,,2024-06-01T00:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef30d,25597cc1-02b7-11ef-98a1-c2fa75b94ea6,MSIB,Order Taker & Supervisi,WFO,Kota Batu,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,8d21af35-e30f-47cc-bff0-eaa529973ccb,PT Goldenindo Lestari,Aston Inn Batu,,2024-06-01T00:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef30e,cdae0ffc-02bc-11ef-98a1-c2fa75b94ea6,MSIB,FB Kitchen - Supervisor,WFO,Kota Batu,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,8d21af35-e30f-47cc-bff0-eaa529973ccb,PT Goldenindo Lestari,Aston Inn Batu,,2024-06-01T00:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef30f,fb37a763-02ad-11ef-bb7f-6ac06bc5928b,MSIB,Design Grafis,WFO,Kota Batu,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,8d21af35-e30f-47cc-bff0-eaa529973ccb,PT Goldenindo Lestari,Aston Inn Batu,,2024-06-01T00:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef310,d0ac0563-ecc1-11ee-92bb-b27cd062ba27,MSIB,Supervisi FDA,WFO,Kota Batu,4,2024-04-16T00:00:00Z,2024-06-10T00:00:00Z,8d21af35-e30f-47cc-bff0-eaa529973ccb,PT Goldenindo Lestari,Aston Inn Batu,,2024-06-01T00:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef311,b201c941-fc75-11ee-be48-1676ae1015eb,MSIB,"Creative Marketing, Branding, and Communications",WFO,Kota Jakarta Selatan,4,2024-05-15T00:00:00Z,2024-06-10T00:00:00Z,887a705c-2e58-4790-ab7a-188fde3943ae,PT Grab Teknologi Indonesia,Grab Indonesia,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_6e708190-5c90-40e9-a677-9b2f33aa33f6.jpg,2024-05-29T12:15:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef312,391e0379-fc75-11ee-b3c3-42bfe4d30846,MSIB,Business Operations & Strategy,WFO,Kota Jakarta Selatan,4,2024-05-15T00:00:00Z,2024-06-10T00:00:00Z,887a705c-2e58-4790-ab7a-188fde3943ae,PT Grab Teknologi Indonesia,Grab Indonesia,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_6e708190-5c90-40e9-a677-9b2f33aa33f6.jpg,2024-05-29T12:15:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef313,e679d15a-fc73-11ee-be48-1676ae1015eb,MSIB,Tech Engineering,WFO,Kota Jakarta Selatan,4,2024-05-15T00:00:00Z,2024-06-10T00:00:00Z,887a705c-2e58-4790-ab7a-188fde3943ae,PT Grab Teknologi Indonesia,Grab Indonesia,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_6e708190-5c90-40e9-a677-9b2f33aa33f6.jpg,2024-05-29T12:15:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef314,c80bb69c-fc74-11ee-91d5-c65329ffad5e,MSIB,Product & Data Analytics,WFO,Kota Jakarta Selatan,4,2024-05-15T00:00:00Z,2024-06-10T00:00:00Z,887a705c-2e58-4790-ab7a-188fde3943ae,PT Grab Teknologi Indonesia,Grab Indonesia,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_6e708190-5c90-40e9-a677-9b2f33aa33f6.jpg,2024-05-29T12:15:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef315,240c63a8-fc76-11ee-a771-2216850b337c,MSIB,Business Development & Partnership,WFO,Kota Jakarta Selatan,4,2024-05-15T00:00:00Z,2024-06-10T00:00:00Z,887a705c-2e58-4790-ab7a-188fde3943ae,PT Grab Teknologi Indonesia,Grab Indonesia,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_6e708190-5c90-40e9-a677-9b2f33aa33f6.jpg,2024-05-29T12:15:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef316,30838489-ea88-11ee-91d0-16cd1757bbe4,MSIB,Product HR Intern - Berdampak Dengan Amartha ,WFO,Kota Jakarta Selatan,4,2024-05-13T00:00:00Z,2024-06-10T00:00:00Z,ceb1defd-2828-4001-bd77-cee61c59e588,PT Amartha Mikro Fintek,Amartha,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_69bad395-2db8-49f5-b816-2cc742db596a.png,2024-05-29T09:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef317,d39c4f41-ea85-11ee-a97f-624b48284b25,MSIB,Community & Branding Intern - Berdampak Dengan Komunitas,WFO,Kota Jakarta Selatan,4,2024-05-13T00:00:00Z,2024-06-10T00:00:00Z,ceb1defd-2828-4001-bd77-cee61c59e588,PT Amartha Mikro Fintek,Amartha,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_69bad395-2db8-49f5-b816-2cc742db596a.png,2024-05-29T09:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef318,d956afd5-ea84-11ee-a97f-624b48284b25,MSIB,Internal Communications Intern - Berdampak Dengan Tulisan ,WFO,Kota Jakarta Selatan,4,2024-05-13T00:00:00Z,2024-06-10T00:00:00Z,ceb1defd-2828-4001-bd77-cee61c59e588,PT Amartha Mikro Fintek,Amartha,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_69bad395-2db8-49f5-b816-2cc742db596a.png,2024-05-29T09:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef319,6f9fcf2a-ea73-11ee-a97f-624b48284b25,MSIB,Employer Branding Intern - Berdampak Dengan Konten dan Event,WFO,Kota Jakarta Selatan,4,2024-05-13T00:00:00Z,2024-06-10T00:00:00Z,ceb1defd-2828-4001-bd77-cee61c59e588,PT Amartha Mikro Fintek,Amartha,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_69bad395-2db8-49f5-b816-2cc742db596a.png,2024-05-29T09:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef31a,903cea21-ea87-11ee-9c87-8a782fec29d6,MSIB,Culture & Engagement Intern - Berdampak Dengan Budaya ,WFO,Kota Jakarta Selatan,4,2024-05-13T00:00:00Z,2024-06-10T00:00:00Z,ceb1defd-2828-4001-bd77-cee61c59e588,PT Amartha Mikro Fintek,Amartha,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_69bad395-2db8-49f5-b816-2cc742db596a.png,2024-05-29T09:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef31b,a793f173-03c3-11ef-8e5d-563b0170f0db,MSIB,Student Success Specialist,WFO,Kota Jakarta Selatan,4,2024-05-13T00:00:00Z,2024-06-10T00:00:00Z,29817ab5-be74-4c42-a223-a04eceae0eef,PT Partner Impian Milenial,Schoters,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_a741a688-4eca-41f9-8099-40d6986d6253.png,2024-05-28T16:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef31c,52568988-045b-11ef-9cba-3aeb04cbaf69,MSIB,Product Marketing Specialist,WFO,Kota Jakarta Selatan,4,2024-05-13T00:00:00Z,2024-06-10T00:00:00Z,29817ab5-be74-4c42-a223-a04eceae0eef,PT Partner Impian Milenial,Schoters,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_a741a688-4eca-41f9-8099-40d6986d6253.png,2024-05-28T16:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef31d,34b9dc80-0494-11ef-bb7f-6ac06bc5928b,MSIB,General Affair Associate,WFO,Kota Jakarta Selatan,4,2024-05-13T00:00:00Z,2024-06-10T00:00:00Z,29817ab5-be74-4c42-a223-a04eceae0eef,PT Partner Impian Milenial,Schoters,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_a741a688-4eca-41f9-8099-40d6986d6253.png,2024-05-28T16:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef31e,f9cee197-046e-11ef-8394-36f764739585,MSIB,Partnership Specialist for Schoters Branch,WFO,Kota Jakarta Selatan,4,2024-05-13T00:00:00Z,2024-06-10T00:00:00Z,29817ab5-be74-4c42-a223-a04eceae0eef,PT Partner Impian Milenial,Schoters,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_a741a688-4eca-41f9-8099-40d6986d6253.png,2024-05-28T16:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef31f,35b2d44a-041e-11ef-9b3e-022ae5f04a49,MSIB,Talent Management Recruiter,WFO,Kota Jakarta Selatan,4,2024-05-13T00:00:00Z,2024-06-10T00:00:00Z,29817ab5-be74-4c42-a223-a04eceae0eef,PT Partner Impian Milenial,Schoters,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_a741a688-4eca-41f9-8099-40d6986d6253.png,2024-05-28T16:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef320,9fe0648c-0456-11ef-8807-4ed702cab837,MSIB,Social Media Content Creator  (For Schoters),WFO,Kota Jakarta Selatan,4,2024-05-13T00:00:00Z,2024-06-10T00:00:00Z,29817ab5-be74-4c42-a223-a04eceae0eef,PT Partner Impian Milenial,Schoters,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_a741a688-4eca-41f9-8099-40d6986d6253.png,2024-05-28T16:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef321,d616b708-044d-11ef-9e17-0a54edb93563,MSIB,Accounting Officer,WFO,Kota Jakarta Selatan,4,2024-05-13T00:00:00Z,2024-06-10T00:00:00Z,29817ab5-be74-4c42-a223-a04eceae0eef,PT Partner Impian Milenial,Schoters,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_a741a688-4eca-41f9-8099-40d6986d6253.png,2024-05-28T16:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef322,79b4c1f9-045d-11ef-9e17-0a54edb93563,MSIB,Graphic Designer for Menlo Park School,WFO,Kota Jakarta Selatan,4,2024-05-13T00:00:00Z,2024-06-10T00:00:00Z,29817ab5-be74-4c42-a223-a04eceae0eef,PT Partner Impian Milenial,Schoters,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_a741a688-4eca-41f9-8099-40d6986d6253.png,2024-05-28T16:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef323,fb24b54a-03bf-11ef-883f-0ead411fa680,MSIB,Data Analyst,WFO,Kota Jakarta Selatan,4,2024-05-13T00:00:00Z,2024-06-10T00:00:00Z,29817ab5-be74-4c42-a223-a04eceae0eef,PT Partner Impian Milenial,Schoters,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_a741a688-4eca-41f9-8099-40d6986d6253.png,2024-05-28T16:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef324,b5e74ad5-044f-11ef-bb7f-6ac06bc5928b,MSIB,Revenue Officer,WFO,Kota Jakarta Selatan,4,2024-05-13T00:00:00Z,2024-06-10T00:00:00Z,29817ab5-be74-4c42-a223-a04eceae0eef,PT Partner Impian Milenial,Schoters,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_a741a688-4eca-41f9-8099-40d6986d6253.png,2024-05-28T16:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef325,2c21997e-0457-11ef-8807-4ed702cab837,MSIB,KOL Specialist ,WFO,Kota Jakarta Selatan,4,2024-05-13T00:00:00Z,2024-06-10T00:00:00Z,29817ab5-be74-4c42-a223-a04eceae0eef,PT Partner Impian Milenial,Schoters,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_a741a688-4eca-41f9-8099-40d6986d6253.png,2024-05-28T16:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef326,ec87b367-044a-11ef-866a-ca0bbc909a4f,MSIB,Student Success Specialist Lingua,WFO,Kota Jakarta Selatan,4,2024-05-13T00:00:00Z,2024-06-10T00:00:00Z,29817ab5-be74-4c42-a223-a04eceae0eef,PT Partner Impian Milenial,Schoters,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_a741a688-4eca-41f9-8099-40d6986d6253.png,2024-05-28T16:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
666005eb810f0dd333eef327,48fb7108-0458-11ef-a5ae-365178ebe6e4,MSIB,Marketing Strategy Officer,WFO,Kota Jakarta Selatan,4,2024-05-13T00:00:00Z,2024-06-10T00:00:00Z,29817ab5-be74-4c42-a223-a04eceae0eef,PT Partner Impian Milenial,Schoters,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_a741a688-4eca-41f9-8099-40d6986d6253.png,2024-05-28T16:00:00Z,0,,0,false,0001-01-01T00:00:00Z,0001-01-01T00:00:00Z
